shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.54674413,-121.7445773,164,28992.96
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58194303,-121.5147101,204,12970.37
8cc45367-af84-4469-a4f8-fa528149ce91,38.65989185,-121.7648145,472,78819.38
cc19e021-e809-41f6-b4ce-1d90add87a38,38.5792465,-121.4954637,176,28094.55
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67364676,-121.7289763,82,12603.92
2edb9e1f-1266-4edf-8c37-f380305275fc,38.52591235,-121.7656191,135,27692.93
8cc45367-af84-4469-a4f8-fa528149ce91,38.67722779,-121.7551698,20,3182.64
8cc45367-af84-4469-a4f8-fa528149ce91,38.5473811,-121.740918,367,62294.73
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.53491163,-121.7477168,60,30218.08
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.68701972,-122.0036679,130,16527.48
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.69265452,-121.5905095,348,58819.61
8cc45367-af84-4469-a4f8-fa528149ce91,38.58013333,-121.506319,220,40159.89
8cc45367-af84-4469-a4f8-fa528149ce91,38.58274405,-121.5027701,201,38171.41
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.68309836,-121.593791,361,60002.69
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59627853,-121.5262368,66,4660.53
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.67746477,-121.7978663,218,36322.85
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58870466,-121.5522342,128,8089.45
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.54627649,-121.7695315,64,4773.77
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.58198351,-121.4908923,129,26068.85
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.66840755,-121.7563262,141,16280.62
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57863293,-121.4957445,263,40515.86
8cc45367-af84-4469-a4f8-fa528149ce91,38.67735861,-121.7652344,16,2309.3
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70862433,-122.1212317,174,38765.97
2edb9e1f-1266-4edf-8c37-f380305275fc,38.54790138,-121.7751295,163,30983.56
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.67783315,-121.8334214,199,32789.83
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.67760857,-121.8022062,45,5560.53
8cc45367-af84-4469-a4f8-fa528149ce91,38.67560513,-121.744378,30,4186.47
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58206287,-121.5210062,258,17717.41
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.67776901,-121.8539858,193,31004.76
8cc45367-af84-4469-a4f8-fa528149ce91,38.64107573,-121.7605803,454,76189.45
8cc45367-af84-4469-a4f8-fa528149ce91,38.69339753,-121.5904468,110,20525.25
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.57682518,-121.5287962,25,5977.2
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.6353027,-121.5221242,116,33010.07
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.5817986,-121.5133045,200,12732.52
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.66307921,-121.787135,17,2536.9
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.54841656,-121.734531,107,17002.06
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58230251,-121.519559,239,17234.16
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.6843727,-121.7562254,122,13974.08
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67707621,-121.7444456,141,31978.43
cc19e021-e809-41f6-b4ce-1d90add87a38,38.55792365,-121.6999802,98,8176.71
2edb9e1f-1266-4edf-8c37-f380305275fc,38.58084515,-121.5091353,35,4038.05
2edb9e1f-1266-4edf-8c37-f380305275fc,38.56071014,-121.7583486,212,35577.64
4f52cb74-1adb-4da5-919e-745715b6ae26,38.57329935,-121.5829422,62,19996.79
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67345295,-121.6254583,124,21533.69
cc19e021-e809-41f6-b4ce-1d90add87a38,38.56230363,-121.7143496,82,6288.43
8cc45367-af84-4469-a4f8-fa528149ce91,38.54663454,-121.7586696,392,64592.56
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55796712,-121.6988849,152,20479.77
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.57984299,-121.5010976,26,3412.1
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54300118,-121.7157126,86,24407.56
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.67873169,-121.771579,108,11993.87
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.5667991,-121.5069226,114,23276.88
1ff5077a-353f-46f6-a144-6633479680fe,38.57142891,-121.5946019,56,10875.17
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57855606,-121.5258566,147,18482.61
2edb9e1f-1266-4edf-8c37-f380305275fc,38.5271563,-121.7680791,140,27960.84
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.57931286,-121.5040764,209,13941.59
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.53986699,-121.7344378,38,2303.75
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70510082,-122.0850705,158,35320.47
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58007815,-121.5068131,100,12762.46
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55221636,-121.7587469,75,13521.01
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.56268048,-121.7145406,110,23602.01
4f52cb74-1adb-4da5-919e-745715b6ae26,38.54077494,-121.7233234,15,4990.73
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.7005254,-122.03169,118,30218.01
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.66273547,-121.7656125,9,660.64
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.65457197,-121.7653117,164,19026.39
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.53414318,-121.7424342,49,8758.72
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.56882012,-121.5124924,74,30051.17
8cc45367-af84-4469-a4f8-fa528149ce91,38.5796461,-121.5044491,219,39988.67
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68500607,-121.7932719,91,9460.31
cc19e021-e809-41f6-b4ce-1d90add87a38,38.55808202,-121.7282108,60,4563.57
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.53686026,-121.765874,17,1882.76
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58909591,-121.5669405,55,6950.1
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.57262594,-121.4968882,162,40941.72
8cc45367-af84-4469-a4f8-fa528149ce91,38.55884579,-121.6941408,299,57810.09
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58824764,-121.5143042,36,2602.07
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66853859,-121.7404766,94,7395.43
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.56001537,-121.7306232,134,25643.83
8cc45367-af84-4469-a4f8-fa528149ce91,38.67073492,-121.5935806,62,17335.9
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66190429,-121.7354462,35,3640.86
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.64896444,-121.5291098,301,49306.95
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68084619,-121.7531397,126,14622.95
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67645188,-121.7581408,63,9850.32
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.55222127,-121.6957396,57,6113.5
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58071815,-121.5266863,177,11454.58
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.55888091,-121.6683125,71,18244.5
4f52cb74-1adb-4da5-919e-745715b6ae26,38.57493503,-121.4973605,89,28902.07
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57332065,-121.7471914,222,37989.24
cc19e021-e809-41f6-b4ce-1d90add87a38,38.5461421,-121.7506601,8,417.57
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57562489,-121.5690857,68,9443.28
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.57242501,-121.5878692,152,23978.85
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.55045611,-121.7764283,42,3770.75
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.68938955,-121.590338,352,59184.06
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.55949486,-121.6618135,140,17394.68
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67113433,-121.6007196,95,23746.35
8cc45367-af84-4469-a4f8-fa528149ce91,38.64112307,-121.7659388,456,76654.56
8cc45367-af84-4469-a4f8-fa528149ce91,38.55708384,-121.7052998,319,58881.69
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.58198351,-121.4908923,0,0
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58480171,-121.5261183,15,952.85
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55389316,-121.7849356,188,32254.86
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.56309993,-121.5373472,163,20583.85
8cc45367-af84-4469-a4f8-fa528149ce91,38.56247592,-121.6447653,280,52761.62
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.5340493,-121.7474874,35,5952.54
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70837439,-122.0543438,134,32536.64
8cc45367-af84-4469-a4f8-fa528149ce91,38.67604489,-121.7450197,29,4112.39
8cc45367-af84-4469-a4f8-fa528149ce91,38.57836356,-121.7672848,423,68833.05
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.53707857,-121.5760345,195,27372.29
8cc45367-af84-4469-a4f8-fa528149ce91,38.58936517,-121.5045953,191,37364.76
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57912499,-121.5012781,251,39478.56
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.67774216,-121.797871,49,5943.14
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.608736,-121.5089739,61,6904.19
cc19e021-e809-41f6-b4ce-1d90add87a38,38.5472658,-121.7411446,16,1263.96
8cc45367-af84-4469-a4f8-fa528149ce91,38.6721899,-121.7654322,11,1732.37
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58872782,-121.5526672,52,3914.11
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.73676238,-122.1427091,2,101.73
8cc45367-af84-4469-a4f8-fa528149ce91,38.5830357,-121.5035869,200,38093.41
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.54618088,-121.7508306,170,29547.47
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.53404662,-121.7474888,59,30119.94
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.57496679,-121.5561494,162,26767.73
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.66293253,-121.7678788,12,865.99
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.65786142,-121.7657734,154,18251.36
cc19e021-e809-41f6-b4ce-1d90add87a38,38.55316325,-121.7423277,25,1933.37
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.57808096,-121.4944397,222,15152.47
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58157752,-121.522189,182,11863.41
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57572949,-121.5670472,48,9245.08
1ff5077a-353f-46f6-a144-6633479680fe,38.57433143,-121.5785444,52,9443.36
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.6848303,-121.7841251,13,1758.61
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.68422254,-121.590481,328,57418.25
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.58224744,-121.5009726,145,39366.33
8cc45367-af84-4469-a4f8-fa528149ce91,38.55717369,-121.7585163,401,65764.04
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67106862,-121.5865053,96,24979.56
2edb9e1f-1266-4edf-8c37-f380305275fc,38.5485371,-121.775454,166,31060.12
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.54747082,-121.7396375,104,16545.86
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.6596614,-121.534957,88,12998.36
2edb9e1f-1266-4edf-8c37-f380305275fc,38.56748095,-121.7546762,217,36746.78
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67666068,-121.7393536,131,9577.09
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59439297,-121.5262313,107,7505.02
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67083502,-121.7422878,102,7797.95
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55772457,-121.6942769,164,21005.36
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59150803,-121.5486441,143,8567.93
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.52527446,-121.7671507,27,3759.13
8cc45367-af84-4469-a4f8-fa528149ce91,38.55134047,-121.7219671,346,60526.01
8cc45367-af84-4469-a4f8-fa528149ce91,38.58318941,-121.5037129,199,38073.12
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.659927,-121.765742,209,20209.57
8cc45367-af84-4469-a4f8-fa528149ce91,38.66248331,-121.7655695,5,653.7
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.57599906,-121.5210071,25,7473.07
8cc45367-af84-4469-a4f8-fa528149ce91,38.57971683,-121.5421125,253,43598.91
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.57371857,-121.4873192,172,42056.85
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59130269,-121.5417898,33,2794.06
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.57326857,-121.4947469,10,1959.02
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.52570667,-121.7620232,97,7686.21
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.54617155,-121.750812,87,14869.72
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58878268,-121.5137658,39,2680.82
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.53357858,-121.7500945,58,29887.55
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.59872809,-121.5039729,286,43310.63
cc19e021-e809-41f6-b4ce-1d90add87a38,38.57792246,-121.5244427,156,24924.68
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55725063,-121.6747378,184,23785.17
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.59807624,-121.5038401,53,5636.56
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57951852,-121.5039765,31,3566.01
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.62114937,-121.7668499,34,4982.96
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.55734697,-121.4604709,8,1087.71
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59000215,-121.52995,24,1754.55
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68867949,-121.7977818,72,7906.54
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.67780279,-121.8164643,53,8746.36
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57553267,-121.5700855,50,9510.03
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58210747,-121.5150488,242,17111.81
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57663805,-121.7678054,51,9931.42
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.53503041,-121.5708498,25,2413.8
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67733702,-121.7527552,142,10795.56
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57878665,-121.5552116,219,34596.66
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.56123643,-121.7311009,136,25785.88
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.54169289,-121.5715747,13,866.85
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58097649,-121.5180699,92,11728.4
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55290133,-121.6925531,179,22162
8cc45367-af84-4469-a4f8-fa528149ce91,38.5792465,-121.4954637,209,39055.48
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57853308,-121.4957838,117,15358.02
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.6627848,-121.7659027,41,7351.28
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70782681,-122.0511082,133,32249.56
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57977597,-121.4952353,261,40381.36
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59032371,-121.5499774,114,7709.97
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68454194,-121.7564472,120,13943.78
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.659314,-121.765729,5,303.06
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.66327906,-121.7934643,31,4942.61
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67806382,-121.7528934,146,10882.32
1ff5077a-353f-46f6-a144-6633479680fe,38.55006001,-121.7080023,82,21020.62
8cc45367-af84-4469-a4f8-fa528149ce91,38.5741871,-121.5798161,273,46970.52
2edb9e1f-1266-4edf-8c37-f380305275fc,38.53580197,-121.7410121,117,25227.96
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.73728123,-122.1426233,4,160.28
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58086136,-121.5265341,6,511.19
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68849861,-121.7936034,68,7537.43
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.63207028,-121.7639656,24,3739.22
8cc45367-af84-4469-a4f8-fa528149ce91,38.66347286,-121.5374944,168,28570.03
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57881424,-121.5014873,249,39438.44
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.57576279,-121.4951849,200,34069.26
8cc45367-af84-4469-a4f8-fa528149ce91,38.67387109,-121.7654091,12,1919.19
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.6778989,-121.8528665,195,31102.99
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.56077516,-121.6527153,68,9979.17
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67880059,-121.7840349,172,14926.72
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.588702,-121.5043465,134,38480.92
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58172774,-121.5268063,176,11695.68
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67034234,-121.7355103,87,6915.08
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.581578,-121.522189,243,17482.46
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67087416,-121.5480518,101,28316.67
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55153884,-121.7203337,124,18350
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57168364,-121.5917985,195,31169.6
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.66871032,-121.7563339,237,40884.4
2edb9e1f-1266-4edf-8c37-f380305275fc,38.56092987,-121.7859944,203,33171.47
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.5567998,-121.6769856,134,16041.28
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.58373071,-121.5027384,36,4019.44
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57192616,-121.4894769,10,1491.1
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.58796981,-121.767292,45,8670.51
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.66818225,-121.7656668,416,77506.23
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67697241,-121.7467549,114,8630.07
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66253064,-121.7357487,25,3272.13
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57971159,-121.5054139,101,12890.64
8cc45367-af84-4469-a4f8-fa528149ce91,38.63472327,-121.5219878,175,32036.58
8cc45367-af84-4469-a4f8-fa528149ce91,38.55809864,-121.6988183,309,58239.87
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.57387863,-121.4978143,196,33431.32
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.54410631,-121.7502531,172,29783.8
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.676736,-121.756232,234,39992.52
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.6920188,-121.7932719,79,8666.37
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59562093,-121.538961,83,5927.08
8cc45367-af84-4469-a4f8-fa528149ce91,38.55643488,-121.7584824,400,65681.89
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.73789632,-122.1435996,8,309.7
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67159917,-121.602256,118,19506.63
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.55819769,-121.7281418,132,25347.96
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58176741,-121.5186338,90,11625.06
8cc45367-af84-4469-a4f8-fa528149ce91,38.55807355,-121.6990785,310,58262.66
1ff5077a-353f-46f6-a144-6633479680fe,38.54405535,-121.7500105,121,25731.73
8cc45367-af84-4469-a4f8-fa528149ce91,38.59987494,-121.504807,182,36187.17
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.62454475,-121.7664292,31,4603.77
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58192353,-121.5162146,244,17215.13
8cc45367-af84-4469-a4f8-fa528149ce91,38.57951895,-121.5456527,254,43907.23
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.71652092,-122.1333848,184,40150.25
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58023243,-121.5348716,7,1237.47
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67569923,-121.793402,25,3562.34
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.61408631,-121.5116922,291,45144.64
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.7064101,-122.0675548,80,9373.26
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59179226,-121.5486191,105,7491.98
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57892067,-121.5013562,250,39454.86
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.5602866,-121.6559951,141,17907.84
8cc45367-af84-4469-a4f8-fa528149ce91,38.57855035,-121.4958173,211,39138.8
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68119255,-121.7562783,123,14327.49
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.69870351,-122.0206684,114,29232.4
cc19e021-e809-41f6-b4ce-1d90add87a38,38.58188759,-121.5000901,170,27454.75
cc19e021-e809-41f6-b4ce-1d90add87a38,38.57524088,-121.5333345,152,24084.5
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58334005,-121.5262547,171,11154.92
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67240491,-121.7440133,105,8030.31
4f52cb74-1adb-4da5-919e-745715b6ae26,38.58100833,-121.4963864,83,28080.34
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.57700234,-121.4994417,213,14513.04
cc19e021-e809-41f6-b4ce-1d90add87a38,38.54395739,-121.7498008,0,0
8cc45367-af84-4469-a4f8-fa528149ce91,38.57456059,-121.5784471,271,46844.48
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58370234,-121.5261798,170,11114.14
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.69292722,-121.5892403,339,58572.99
2edb9e1f-1266-4edf-8c37-f380305275fc,38.58160743,-121.5119105,36,4293.56
2edb9e1f-1266-4edf-8c37-f380305275fc,38.5535335,-121.7812599,182,31930.14
4f52cb74-1adb-4da5-919e-745715b6ae26,38.55406261,-121.6891239,56,10522.63
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55604264,-121.7587255,72,13095.74
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.68154892,-121.967274,86,23337.78
8cc45367-af84-4469-a4f8-fa528149ce91,38.54948632,-121.7244235,351,60825.6
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.5928205,-121.5134129,52,3321.02
cc19e021-e809-41f6-b4ce-1d90add87a38,38.5805081,-121.4948869,175,27945.68
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.659927,-121.765742,6,371.19
cc19e021-e809-41f6-b4ce-1d90add87a38,38.55747484,-121.72752,64,4660.79
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.5678459,-121.6148176,61,13489.6
8cc45367-af84-4469-a4f8-fa528149ce91,38.63962999,-121.7596177,446,75745.47
8cc45367-af84-4469-a4f8-fa528149ce91,38.57919007,-121.5509488,256,44368.74
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67772946,-121.7529013,145,10845.16
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58013333,-121.506319,122,16395.72
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57199863,-121.4893735,9,1479.04
1ff5077a-353f-46f6-a144-6633479680fe,38.54630915,-121.7458813,110,25036.61
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.57951651,-121.5039165,222,15740.23
4f52cb74-1adb-4da5-919e-745715b6ae26,38.54762799,-121.7129781,26,6444.54
1ff5077a-353f-46f6-a144-6633479680fe,38.57546396,-121.5609264,44,7899.09
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.57554979,-121.5626028,35,8944.97
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.6683103,-121.756433,409,76695.83
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59416566,-121.5376636,94,6265.68
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59022147,-121.5497523,65,4277.96
2edb9e1f-1266-4edf-8c37-f380305275fc,38.56084345,-121.7729209,208,34311.22
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54128993,-121.7207901,89,24906.66
8cc45367-af84-4469-a4f8-fa528149ce91,38.6906705,-121.5903862,115,20832.8
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.69204662,-121.793443,78,8651.21
2edb9e1f-1266-4edf-8c37-f380305275fc,38.54349853,-121.7679864,147,29780.54
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.56221772,-121.7145156,112,23654.16
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.57740185,-121.4962208,15,2920.83
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58197922,-121.5189208,186,12156.96
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.676736,-121.756232,154,33070
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57600303,-121.5259279,154,18828.32
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.58114219,-121.5176691,176,30280.47
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.53124774,-121.7564581,68,31161.13
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58806512,-121.5270658,165,10973.26
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70438563,-122.1181896,170,38220.56
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55161134,-121.7198524,128,18396.23
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58100833,-121.4963864,114,14977.33
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.57462123,-121.5737511,157,25229.7
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66988902,-121.7239135,68,5612.46
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.68059651,-121.9592038,160,21470.51
